"code","product"
"87032490","Motor cars and other motor vehicles principally designed for the transport of <10 persons, incl. station wagons and racing cars, with only spark-ignition internal combustion reciprocating piston engine of a cylinder capacity > 3.000 cm³, used (excl. vehicles for travelling on snow and other specially designed vehicles of subheading 8703.10)(2017-2500);Motor cars and other motor vehicles principally designed for the transport of persons, incl. station wagons and racing cars, with spark-ignition internal combustion reciprocating piston engine of a cylinder capacity > 3.000 cm³, used (excl. vehicles for the transport of persons on snow and other specially designed vehicles of subheading 8703.10)(1988-2016)"
"87033110","Motor cars and other motor vehicles principally designed for the transport of <10 persons, incl. station wagons and racing cars, with only diesel engine of a cylinder capacity <= 1.500 cm³, new (excl. vehicles for travelling on snow and other specially designed vehicles of subheading 8703.10)(2017-2500);Motor cars and other motor vehicles principally designed for the transport of persons, incl. station wagons and racing cars, with compression-ignition internal combustion piston engine ""diesel or semi-diesel engine"" of a cylinder capacity <= 1.500 cm³, new (excl. vehicles for the transport of persons on snow and other specially designed vehicles of subheading 8703.10)(1988-2016)"
"87033190","Motor cars and other motor vehicles principally designed for the transport of <10 persons, incl. station wagons and racing cars, with only diesel engine of a cylinder capacity <= 1.500 cm³, used (excl. vehicles for travelling on snow and other specially designed vehicles of subheading 8703.10)(2017-2500);Motor cars and other motor vehicles principally designed for the transport of persons, incl. station wagons and racing cars, with compression-ignition internal combustion piston engine ""diesel or semi-diesel engine"" of a cylinder capacity <= 1.500 cm³, used (excl. vehicles for the transport of persons on snow and other specially designed vehicles of subheading 8703.10)(1988-2016)"
"87033211","Motor caravans with only diesel engine of a cylinder capacity > 1.500 cm³ but <= 2.500 cm³, new(2017-2500);Motor caravans with compression-ignition internal combustion piston engine ""diesel or semi-diesel engine"" of a cylinder capacity > 1.500 cm³ but <= 2.500 cm³, new(1989-2016)"
"87033219","Motor cars and other motor vehicles, principally designed for the transport of <10 persons, incl. station wagons, with only diesel engine of a cylinder capacity > 1.500 cm³ but <= 2.500 cm³, new (excl. motor caravans and vehicles for travelling on snow and other specially designed vehicles of subheading 8703.10)(2017-2500);Motor cars and other motor vehicles, principally designed for the transport of persons, incl. station wagons, with compression-ignition internal combustion piston engine ""diesel or semi-diesel engine"" of a cylinder capacity > 1.500 cm³ but <= 2.500 cm³, new (excl. motor caravans and vehicles specially designed for travelling on snow and other special purpose vehicles of subheading 8703.10)(1989-2016)"
"87033290","Motor cars and other motor vehicles principally designed for the transport of <10 persons, incl. station wagons and racing cars, with only diesel engine of a cylinder capacity > 1.500 cm³ but <= 2.500 cm³, used (excl. vehicles for travelling on snow and other specially designed vehicles of subheading 8703.10)(2017-2500);Motor cars and other motor vehicles principally designed for the transport of persons, incl. station wagons and racing cars, with compression-ignition internal combustion piston engine ""diesel or semi-diesel engine"" of a cylinder capacity > 1.500 cm³ but <= 2.500 cm³, used (excl. vehicles for the transport of persons on snow and other specially designed vehicles of subheading 8703.10)(1988-2016)"
"87033311","Motor caravans with only diesel engine of a cylinder capacity > 2.500 cm³, new(2017-2500);Motor caravans with compression-ignition internal combustion piston engine ""diesel or semi-diesel engine"" of a cylinder capacity > 2.500 cm³, new(1989-2016)"
"87033319","Motor cars and other motor vehicles, principally designed for the transport of <10 persons, incl. station wagons, with only diesel engine of a cylinder capacity > 2.500 cm³, new (excl. motor caravans and vehicles for travelling on snow and other specially designed vehicles of subheading 8703.10)(2017-2500);Motor cars and other motor vehicles, principally designed for the transport of persons, incl. station wagons, with compression-ignition internal combustion piston engine ""diesel or semi-diesel engine"" of a cylinder capacity > 2.500 cm³, new (excl. motor caravans and vehicles specially designed for travelling on snow and other special purpose vehicles of subheading 8703.10)(1989-2016)"
"87033390","Motor cars and other motor vehicles principally designed for the transport of <10 persons, incl. station wagons and racing cars, with only diesel engine of a cylinder capacity > 2.500 cm³, used (excl. vehicles for travelling on snow and other specially designed vehicles of subheading 8703.10)(2017-2500);Motor cars and other motor vehicles principally designed for the transport of persons, incl. station wagons and racing cars, with compression-ignition internal combustion piston engine ""diesel or semi-diesel engine"" of a cylinder capacity > 2.500 cm³, used (excl. vehicles for the transport of persons on snow and other specially designed vehicles of subheading 8703.10)(1988-2016)"
"87034010","Motor cars and other motor vehicles principally designed for the transport of <10 persons, incl. station wagons and racing cars, with both spark-ignition internal combustion reciprocating piston engine and electric motor as motors for propulsion, new (excl. vehicles for travelling on snow, other specially designed vehicles of subheading 8703.10 and plug-in hybrids)"
"87034090","Motor cars and other motor vehicles principally designed for the transport of <10 persons, incl. station wagons and racing cars, with both spark-ignition internal combustion reciprocating piston engine and electric motor as motors for propulsion, used (excl. vehicles for travelling on snow, other specially designed vehicles of subheading 8703.10 and plug-in hybrids)"
"87035000","Motor cars and other motor vehicles principally designed for the transport of <10 persons, incl. station wagons and racing cars, with both diesel engine and electric motor as motors for propulsion (excl. vehicles for travelling on snow, other specially designed vehicles of subheading 8703.10 and plug-in hybrids)"
"87036010","Motor cars and other motor vehicles principally designed for the transport of <10 persons, incl. station wagons and racing cars, with both spark-ignition internal combustion reciprocating piston engine and electric motor as motors for propulsion, capable of being charged by plugging to external source of electric power, new (excl. vehicles for travelling on snow and other specially designed vehicles of subheading 8703.10)"
"87036090","Motor cars and other motor vehicles principally designed for the transport of <10 persons, incl. station wagons and racing cars, with both spark-ignition internal combustion reciprocating piston engine and electric motor as motors for propulsion, capable of being charged by plugging to external source of electric power, used (excl. vehicles for travelling on snow and other specially designed vehicles of subheading 8703.10)"
"87037000","Motor cars and other motor vehicles principally designed for the transport of <10 persons, incl. station wagons and racing cars, with both diesel engine and electric motor as motors for propulsion, capable of being charged by plugging to external source of electric power (excl. vehicles for travelling on snow and other specially designed vehicles of subheading 8703.10)"
"87038010","Motor cars and other motor vehicles principally designed for the transport of <10 persons, incl. station wagons and racing cars, with only electric motor for propulsion, new (excl. vehicles for travelling on snow and other specially designed vehicles of subheading 8703.10)"
